path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|speaker_similarity
./fake/en/MegaTTS3/jane_eyre_20_f000131.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000131.wav|en|True|6.240|unknown|MegaTTS3|MegaTTS3|whence then had arisen Mister Rochester's dismay when he heard of Mister Mason's arrival?|-
./fake/en/MegaTTS3/wives_and_daughters_31_f000036.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_31_f000036.wav|en|True|5.040|unknown|MegaTTS3|MegaTTS3|All Hollingford came forward to do the earl's new agent honour.|-
./fake/en/MegaTTS3/dorothy_and_wizard_oz_04_f000070.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_04_f000070.wav|en|True|1.840|unknown|MegaTTS3|MegaTTS3|He hesitated.|-
./fake/en/MegaTTS3/wives_and_daughters_03_f000059.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_03_f000059.wav|en|True|6.480|unknown|MegaTTS3|MegaTTS3|and burst into an uncontrollable flood of tears, which threatened to end in hysterics.|-
./fake/en/MegaTTS3/the_master_key_20_f000123.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_20_f000123.wav|en|True|2.080|unknown|MegaTTS3|MegaTTS3|I have nothing more to say.|-
./fake/en/MegaTTS3/piratesofersatz_03_leinster_64kb_f000121.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000121.wav|en|True|6.160|unknown|MegaTTS3|MegaTTS3|The animals paid no attention to the deep-toned humming noise the grid made in its operation.|-
./fake/en/MegaTTS3/wives_and_daughters_35_f000215.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_35_f000215.wav|en|True|6.480|unknown|MegaTTS3|MegaTTS3|No! he said at last, with a sigh. He tells me nothing about it.|-
./fake/en/MegaTTS3/silent_bullet_11_f000164.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000164.wav|en|True|4.160|unknown|MegaTTS3|MegaTTS3|All right now, hustle along, and divide the change.|-
./fake/en/MegaTTS3/pink_fairy_book_23_f000002.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_23_f000002.wav|en|True|11.040|unknown|MegaTTS3|MegaTTS3|Cuentos Populars Catalans, per lo Dr. D. Francisco de S. Maspous y Labros. Barcelona, eighteen eighty-five.|-
./fake/en/MegaTTS3/wives_and_daughters_55_f000055.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_55_f000055.wav|en|True|7.680|unknown|MegaTTS3|MegaTTS3|So now, when he finds the work partly done to his hands, he is happy and gratified in proportion.|-
./fake/en/MegaTTS3/wives_and_daughters_14_f000197.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000197.wav|en|True|4.400|unknown|MegaTTS3|MegaTTS3|This seeming delicacy made him appear older than he was.|-
./fake/en/MegaTTS3/jane_eyre_25_f000126.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000126.wav|en|True|4.160|unknown|MegaTTS3|MegaTTS3|I think it a glorious thing to have the hope of living with you, because I love you.|-
./fake/en/MegaTTS3/wives_and_daughters_35_f000280.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_35_f000280.wav|en|True|7.360|unknown|MegaTTS3|MegaTTS3|I shall see the girl then, and I can judge her for myself; for, as you say, that will be the best plan.|-
./fake/en/MegaTTS3/wives_and_daughters_09_f000055.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_09_f000055.wav|en|True|9.280|unknown|MegaTTS3|MegaTTS3|Now here, money is like the air they breathe. No one even asks or knows how much the washing costs, or what pink ribbon is a yard.|-
./fake/en/MegaTTS3/wives_and_daughters_41_f000121.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000121.wav|en|True|7.040|unknown|MegaTTS3|MegaTTS3|When the right time comes, I will make it known to my uncle, and to everybody whom it may concern;|-
./fake/en/MegaTTS3/pink_fairy_book_33_f000078.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_33_f000078.wav|en|True|10.400|unknown|MegaTTS3|MegaTTS3|So they all travelled together till they arrived at a very ordinary-looking house, which Aveline pointed out as the castle of the White Demon,|-
./fake/en/MegaTTS3/wives_and_daughters_01_f000054.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000054.wav|en|True|12.000|unknown|MegaTTS3|MegaTTS3|and, above all, to dress neatly in a kind of charity uniform devised by the ladies of Cumnor Towers; - white caps, white tippets,|-
./fake/en/MegaTTS3/wives_and_daughters_18_f000067.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000067.wav|en|True|3.040|unknown|MegaTTS3|MegaTTS3|How shocking! said she.|-
./fake/en/MegaTTS3/northandsouth_10_f000092.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_10_f000092.wav|en|True|6.000|unknown|MegaTTS3|MegaTTS3|Im not sure whether I should have done it, if I had waited until the act was passed.|-
./fake/en/MegaTTS3/jane_eyre_29_f000077.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000077.wav|en|True|1.760|unknown|MegaTTS3|MegaTTS3|He is a parson.|-
./fake/en/MegaTTS3/poisoned_pen_02_f000279.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_02_f000279.wav|en|True|11.760|unknown|MegaTTS3|MegaTTS3|I felt in my pocket. I had left my watch at the laboratory, but even the dollar watch I had taken and the small sum of money in my pocketbook were gone.|-
./fake/en/MegaTTS3/silent_bullet_11_f000162.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000162.wav|en|True|5.120|unknown|MegaTTS3|MegaTTS3|Wholl go down and get me a bottle of ginger ale? I asked.|-
./fake/en/MegaTTS3/the_sea_fairies_14_f000113.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_14_f000113.wav|en|True|2.880|unknown|MegaTTS3|MegaTTS3|I sew buttons on Zog's clothes.|-
./fake/en/MegaTTS3/poisoned_pen_10_f000221.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_10_f000221.wav|en|True|13.200|unknown|MegaTTS3|MegaTTS3|Craig laughed. You mean an old one. That was simply a blind, to divert attention from himself. I suspect they talked that over between themselves for days before.|-
./fake/en/MegaTTS3/jane_eyre_27_f000415.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_27_f000415.wav|en|True|3.280|unknown|MegaTTS3|MegaTTS3|I shuddered to hear the infatuated assertion.|-
./fake/en/MegaTTS3/jane_eyre_29_f000048.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000048.wav|en|True|4.240|unknown|MegaTTS3|MegaTTS3|they grow there, firm as weeds among stones.|-
./fake/en/MegaTTS3/wives_and_daughters_11_f000297.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_11_f000297.wav|en|True|9.760|unknown|MegaTTS3|MegaTTS3|Molly sate on a stool close to the head of the sofa, and Roger, though at first he took up a book and tried to read that he might be no restraint,|-
./fake/en/MegaTTS3/rinkitink_baum_10_64kb_f000019.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_10_64kb_f000019.wav|en|True|17.680|unknown|MegaTTS3|MegaTTS3|Go ahead, if you like, replied the King, with an evil grin, and if you are hung up by the thumbs or cast into a dungeon, it will serve you right for thinking you can succeed where a skilled warrior dares not make the attempt.|-
./fake/en/MegaTTS3/wives_and_daughters_56_f000033.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000033.wav|en|True|6.720|unknown|MegaTTS3|MegaTTS3|You dear, wilful creature! you know you always look lovely in whatever you put on.|-
./fake/en/MegaTTS3/piratesofersatz_02_leinster_64kb_f000202.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_02_leinster_64kb_f000202.wav|en|True|10.880|unknown|MegaTTS3|MegaTTS3|And the music and the festivity was in the house in which Nedda dwelt. She was having a party, on the very night of the day in which he'd been framed for life imprisonment.|-
./fake/en/MegaTTS3/jane_eyre_24_f000087.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000087.wav|en|True|7.760|unknown|MegaTTS3|MegaTTS3|Why do you smile, Jane? What does that inexplicable, that uncanny turn of countenance mean?|-
./fake/en/MegaTTS3/piratesofersatz_11_leinster_64kb_f000146.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_11_leinster_64kb_f000146.wav|en|True|11.520|unknown|MegaTTS3|MegaTTS3|Then she said did we know somebody named Bron Hoddan on Darth? And I said we did and if she'd step inside the ship she'd meet you. And here she is!|-
./fake/en/MegaTTS3/jane_eyre_29_f000130.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000130.wav|en|True|8.960|unknown|MegaTTS3|MegaTTS3|You should have waited for my leave to descend, she said. You still look very pale - and so thin! Poor child! - poor girl!|-
./fake/en/MegaTTS3/silent_bullet_13_f000222.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_13_f000222.wav|en|True|12.800|unknown|MegaTTS3|MegaTTS3|I found that Craig had paused in his play at a moment when DeLong had staked a large sum that a number below eighteen would turn up - for five plays the numbers had been between eighteen and thirty-six.|-
./fake/en/MegaTTS3/wives_and_daughters_28_f000014.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_28_f000014.wav|en|True|12.080|unknown|MegaTTS3|MegaTTS3|He did better than merely remember us then, said Cynthia, with her soft slow smile. We owe him thanks for those beautiful flowers, mamma.|-
./fake/en/MegaTTS3/rinkitink_baum_23_64kb_f000033.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_23_64kb_f000033.wav|en|True|3.840|unknown|MegaTTS3|MegaTTS3|while those who are up are almost certain to go down.|-
./fake/en/MegaTTS3/northandsouth_16_f000045.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_16_f000045.wav|en|True|6.240|unknown|MegaTTS3|MegaTTS3|so that you may, without too great an effort, be able to give what comfort you can to your father.|-
./fake/en/MegaTTS3/skyisland_03_baum_64kb_f000031.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_03_baum_64kb_f000031.wav|en|True|14.800|unknown|MegaTTS3|MegaTTS3|Yes you would. You're sure to like it. I guess I'm too heavy. I'm sure the umbrella could carry twenty people if they could be fastened to the handle, said Button-Bright.|-
./fake/en/MegaTTS3/northandsouth_05_f000186.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_05_f000186.wav|en|True|8.720|unknown|MegaTTS3|MegaTTS3|or indeed elsewhere, to which they could remove the furniture that had of necessity to be taken out of Helstone vicarage.|-
./fake/en/MegaTTS3/piratesofersatz_09_leinster_64kb_f000029.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_09_leinster_64kb_f000029.wav|en|True|12.960|unknown|MegaTTS3|MegaTTS3|The traffic was abominable. And he, who'd been in various pitched battles on Darth and had only lately captured a ship in space - Hoddan grew apprehensive as his ground-car charged into the thick of hooting,|-
./fake/en/MegaTTS3/jane_eyre_04_f000257.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000257.wav|en|True|3.840|unknown|MegaTTS3|MegaTTS3|and the dreariness of my hated and hating position.|-
./fake/en/MegaTTS3/poisoned_pen_12_f000051.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000051.wav|en|True|12.080|unknown|MegaTTS3|MegaTTS3|If the photographs were true I would be a fine traitor. But I haven't even seen McLoughlin or Brown since last spring. The whole thing is a - Lie from start to finish,|-
./fake/en/MegaTTS3/midnight_passenger_15_f000167.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_15_f000167.wav|en|True|2.720|unknown|MegaTTS3|MegaTTS3|Only you should know the story of my life!|-
./fake/en/MegaTTS3/jane_eyre_10_f000086.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_10_f000086.wav|en|True|8.960|unknown|MegaTTS3|MegaTTS3|Replies rose smooth and prompt now: - You must enclose the advertisement and the money to pay for it under a cover directed to the editor of the Herald;|-
./fake/en/MegaTTS3/wives_and_daughters_29_f000214.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_29_f000214.wav|en|True|5.040|unknown|MegaTTS3|MegaTTS3|But, for all that, you look more like a delving Adam than a spinning Eve.|-
./fake/en/MegaTTS3/wives_and_daughters_25_f000080.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_25_f000080.wav|en|True|7.120|unknown|MegaTTS3|MegaTTS3|that is to say, if her grace ever condescended to have any idea on the subject at all;|-
./fake/en/MegaTTS3/pink_fairy_book_40_f000222.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_40_f000222.wav|en|True|3.840|unknown|MegaTTS3|MegaTTS3|And in a moment the fire caught him, and he was burned up.|-
./fake/en/MegaTTS3/rinkitink_baum_04_64kb_f000066.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_04_64kb_f000066.wav|en|True|13.520|unknown|MegaTTS3|MegaTTS3|Be patient and we will make the attempt, replied Inga encouragingly, and he ran to search the ruins for a rope. Presently he found one that had been used by the warriors in toppling over the towers,|-
./fake/en/MegaTTS3/the_master_key_07_f000020.wav|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_07_f000020.wav|en|True|2.560|unknown|MegaTTS3|MegaTTS3|I am here! he announced.|-
./fake/en/MegaTTS3/dorothy_and_wizard_oz_08_f000026.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_08_f000026.wav|en|True|2.560|unknown|MegaTTS3|MegaTTS3|The little man shook his bald head.|-
./fake/en/MegaTTS3/wives_and_daughters_56_f000026.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000026.wav|en|True|5.040|unknown|MegaTTS3|MegaTTS3|And you accept him? Say yes, Cynthia, and make me happy!|-
./fake/en/MegaTTS3/jane_eyre_03_f000058.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_03_f000058.wav|en|True|9.360|unknown|MegaTTS3|MegaTTS3|Bessie asked if I would have a book: the word book acted as a transient stimulus, and I begged her to fetch Gulliver's Travels from the library.|-
./fake/en/MegaTTS3/northandsouth_42_f000104.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_42_f000104.wav|en|True|5.920|unknown|MegaTTS3|MegaTTS3|when he could have seen her every day-when he had her within his grasp, as it were-as a time of suffering.|-
./fake/en/MegaTTS3/rinkitink_baum_11_64kb_f000002.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_11_64kb_f000002.wav|en|True|7.440|unknown|MegaTTS3|MegaTTS3|Rinkitink in oz by L Frank Baum. Chapter Eleven Zella Goes to Coregos.|-
./fake/en/MegaTTS3/wives_and_daughters_46_f000113.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_46_f000113.wav|en|True|4.800|unknown|MegaTTS3|MegaTTS3|clandestine-like, it's perhaps not for me to tell their secrets.|-
./fake/en/MegaTTS3/jane_eyre_28_f000311.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000311.wav|en|True|7.840|unknown|MegaTTS3|MegaTTS3|This was the climax. A pang of exquisite suffering - a throe of true despair - rent and heaved my heart.|-
./fake/en/MegaTTS3/wives_and_daughters_10_f000287.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_10_f000287.wav|en|True|7.520|unknown|MegaTTS3|MegaTTS3|before they parted - before their tete-a-tete walk was merged in the general familiarity of the household life.|-
./fake/en/MegaTTS3/northandsouth_12_f000076.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_12_f000076.wav|en|True|5.520|unknown|MegaTTS3|MegaTTS3|Oh, yes! Delicious! Too crowded, that is the worst.|-
./fake/en/MegaTTS3/emerald_city_of_oz_23_f000056.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_23_f000056.wav|en|True|3.360|unknown|MegaTTS3|MegaTTS3|Another 'if'! cried the woman.|-
./fake/en/MegaTTS3/northandsouth_19_f000101.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_19_f000101.wav|en|True|6.640|unknown|MegaTTS3|MegaTTS3|Itll not take long for to makethem give in, for theyve getten a pretty lot of orders, all under contract;|-
./fake/en/MegaTTS3/the_sea_fairies_16_f000084.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_16_f000084.wav|en|True|14.480|unknown|MegaTTS3|MegaTTS3|When dinner was over, however, and Captain Joe had gone back to his work of sewing on buttons and the servants had carried away the dishes, the prisoners remembered their troubles and the fate that awaited them.|-
./fake/en/MegaTTS3/midnight_passenger_10_f000159.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_10_f000159.wav|en|True|6.240|unknown|MegaTTS3|MegaTTS3|Witherspoon was at the door when Ferris laid his pleading hands upon his arm.|-
./fake/en/MegaTTS3/midnight_passenger_09_f000055.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_09_f000055.wav|en|True|12.000|unknown|MegaTTS3|MegaTTS3|There was a crowd of the senior employees waiting around the door to congratulate the new vice-president, when old Edward Somers tottered in, his face ashen with fright.|-
./fake/en/MegaTTS3/wives_and_daughters_45_f000126.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_45_f000126.wav|en|True|5.280|unknown|MegaTTS3|MegaTTS3|now I remember - and that he was looking stronger than he had done for years.|-
./fake/en/MegaTTS3/silent_bullet_07_f000147.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_07_f000147.wav|en|True|8.720|unknown|MegaTTS3|MegaTTS3|In the meantime I had thought over that sweetish odour, and it flashed on my mind that it might, after all, be a case of poisoning.|-
./fake/en/MegaTTS3/piratesofersatz_09_leinster_64kb_f000073.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_09_leinster_64kb_f000073.wav|en|True|2.560|unknown|MegaTTS3|MegaTTS3|The clerk said impassively:|-
./fake/en/MegaTTS3/emerald_city_of_oz_12_f000094.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_12_f000094.wav|en|True|3.600|unknown|MegaTTS3|MegaTTS3|So it will be best to work on him while I'm getting your dinner.|-
./fake/en/MegaTTS3/dorothy_and_wizard_oz_01_f000047.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_01_f000047.wav|en|True|9.760|unknown|MegaTTS3|MegaTTS3|It was a big horse, tall and bony, with long legs and large knees and feet. She could count his ribs easily where they showed through the skin of his body,|-
./fake/en/MegaTTS3/poisoned_pen_11_f000369.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_11_f000369.wav|en|True|15.920|unknown|MegaTTS3|MegaTTS3|Haswell did not wear glasses. Therefore he was subject to the rays - the more so as he is a blond, and I think it has been demonstrated by investigators that blonds are more affected by them than are brunettes.|-
./fake/en/MegaTTS3/pink_fairy_book_12_f000140.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_12_f000140.wav|en|True|4.480|unknown|MegaTTS3|MegaTTS3|There was a row stretching from the gate of the town up to the castle.|-
./fake/en/MegaTTS3/dorothy_and_wizard_oz_16_f000104.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_16_f000104.wav|en|True|5.040|unknown|MegaTTS3|MegaTTS3|Good gracious! she exclaimed. I thought you were stuffed.|-
./fake/en/MegaTTS3/poisoned_pen_09_f000348.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000348.wav|en|True|7.280|unknown|MegaTTS3|MegaTTS3|Kennedy stopped the cab in a side street, pressed a bill into the cabman's hand, and bade him wait until we returned.|-
./fake/en/MegaTTS3/piratesofersatz_01_leinster_64kb_f000135.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_01_leinster_64kb_f000135.wav|en|True|1.520|unknown|MegaTTS3|MegaTTS3|Hoddan sat up.|-
./fake/en/MegaTTS3/wives_and_daughters_14_f000137.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_14_f000137.wav|en|True|9.680|unknown|MegaTTS3|MegaTTS3|If I promise you to be respectful to them in word and in deed - and in very thought, if I can - you'll let me then, won't you?|-
./fake/en/MegaTTS3/hunters_space_12_f000042.wav|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_12_f000042.wav|en|True|3.680|unknown|MegaTTS3|MegaTTS3|Will you please tell me where we are? Gunnar demanded.|-
./fake/en/MegaTTS3/northandsouth_46_f000308.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_46_f000308.wav|en|True|8.320|unknown|MegaTTS3|MegaTTS3|but if you can, will you tell him the whole circumstances, and tell him also that I gave you leave to do so,|-
./fake/en/MegaTTS3/silent_bullet_11_f000143.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_11_f000143.wav|en|True|2.320|unknown|MegaTTS3|MegaTTS3|Kennedy saw it and interrupted.|-
./fake/en/MegaTTS3/wives_and_daughters_25_f000121.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_25_f000121.wav|en|True|3.120|unknown|MegaTTS3|MegaTTS3|How kind of them! said Molly.|-
./fake/en/MegaTTS3/emerald_city_of_oz_06_f000039.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_06_f000039.wav|en|True|8.800|unknown|MegaTTS3|MegaTTS3|When he had finished, the Chief Whimsie looked at him through the holes in his chin and asked: What reward will you give us if we help you?|-
./fake/en/MegaTTS3/northandsouth_46_f000217.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_46_f000217.wav|en|True|5.360|unknown|MegaTTS3|MegaTTS3|mister Bell slept soundly, after his unusual exercise through the day.|-
./fake/en/MegaTTS3/northandsouth_42_f000106.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_42_f000106.wav|en|True|4.000|unknown|MegaTTS3|MegaTTS3|and life without an atmosphere of either hope or fear.|-
./fake/en/MegaTTS3/wives_and_daughters_60_f000344.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000344.wav|en|True|4.320|unknown|MegaTTS3|MegaTTS3|Perfect art always obscures the difficulties it overcomes;|-
./fake/en/MegaTTS3/jane_eyre_29_f000236.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000236.wav|en|True|8.720|unknown|MegaTTS3|MegaTTS3|But when St. John had mused a few moments he recommenced as imperturbably and with as much acumen as ever.|-
./fake/en/MegaTTS3/silent_bullet_08_f000247.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_08_f000247.wav|en|True|14.240|unknown|MegaTTS3|MegaTTS3|Professor Kennedy, may I ask a question? Admitting that the first mouse died in an apparently similar manner to the second, what proof have you that the poison is the same in both cases?|-
./fake/en/MegaTTS3/pink_fairy_book_38_f000105.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_38_f000105.wav|en|True|6.960|unknown|MegaTTS3|MegaTTS3|Pii, pii, he would have burned me if he could; Pii, pii, but I burned him, and he crackled finely.|-
